method,optim,dataset,dat_per_cls,corrupt_option,severity,Test Accuracy,Test NLL,Test Ece,OOD Accuracy,OOD NLL,OOD ECE,Test Accuracy ts,Test NLL ts,Test Ece ts,BMA Accuracy,BMA NLL,BMA ECE,BMA Accuracy ts,BMA NLL ts,BMA ECE ts,temperature,BMA OOD Accuracy,BMA OOD NLL,BMA OOD ECE
dnn,sgd,cifar100,10,all,4,43.91,2.136220932006836,0.0254882739454507,4.569473684210526,4.322822570800781,0.0137814404272523,43.91,2.2070319652557373,0.1086996420711279,,,,,,,1.205078125,,,
dnn,sgd,cifar100,10,all,5,43.91,2.136220932006836,0.0254882739454507,4.375789473684211,4.345001220703125,0.0142417303799798,43.91,2.2070319652557373,0.1086996420711279,,,,,,,1.205078125,,,
dnn,sgd,cifar100,10,all,1,45.24,2.0878915786743164,0.0302351988062262,4.604736842105263,4.338796615600586,0.0158745754051169,45.24,2.164647340774536,0.1173426795661449,,,,,,,1.2131363153457642,,,
dnn,sgd,cifar100,10,all,2,45.24,2.0878915786743164,0.0302351988062262,4.534736842105263,4.352629661560059,0.015709518876809,45.24,2.164647340774536,0.1173426795661449,,,,,,,1.2131363153457642,,,
dnn,sgd,cifar100,10,all,3,45.24,2.0878915786743164,0.0302351988062262,4.589473684210526,4.345538139343262,0.0160371769171796,45.24,2.164647340774536,0.1173426795661449,,,,,,,1.2131363153457642,,,
dnn,sgd,cifar100,10,all,4,45.24,2.0878915786743164,0.0302351988062262,4.469473684210526,4.358270168304443,0.0172708384394449,45.24,2.164647340774536,0.1173426795661449,,,,,,,1.2131363153457642,,,
dnn,sgd,cifar100,10,all,5,45.24,2.0878915786743164,0.0302351988062262,4.316315789473684,4.377350330352783,0.0185875721382075,45.24,2.164647340774536,0.1173426795661449,,,,,,,1.2131363153457642,,,
dnn,sgd,cifar100,10,all,1,43.72,2.173913717269897,0.0197400778219103,4.963157894736843,4.298112869262695,0.0188144996485819,43.72,2.2390670776367188,0.1049335253357887,,,,,,,1.2054486274719238,,,
dnn,sgd,cifar100,10,all,2,43.72,2.173913717269897,0.0197400778219103,4.866842105263157,4.314724922180176,0.0184726497207425,43.72,2.2390670776367188,0.1049335253357887,,,,,,,1.2054486274719238,,,
dnn,sgd,cifar100,10,all,3,43.72,2.173913717269897,0.0197400778219103,4.848947368421053,4.310180187225342,0.0195258343107214,43.72,2.2390670776367188,0.1049335253357887,,,,,,,1.2054486274719238,,,
dnn,sgd,cifar100,10,all,4,43.72,2.173913717269897,0.0197400778219103,4.73,4.324031352996826,0.0197558676318118,43.72,2.2390670776367188,0.1049335253357887,,,,,,,1.2054486274719238,,,
dnn,sgd,cifar100,10,all,5,43.72,2.173913717269897,0.0197400778219103,4.534736842105263,4.346230506896973,0.0207832052085744,43.72,2.2390670776367188,0.1049335253357887,,,,,,,1.2054486274719238,,,
dnn,sam,cifar100,10,all,1,44.79,2.091458559036255,0.0630494239032268,4.726315789473684,4.286141395568848,0.0115478447847264,44.79,2.128201484680176,0.0988847611784935,,,,,,,1.083117127418518,,,
dnn,sam,cifar100,10,all,2,44.79,2.091458559036255,0.0630494239032268,4.622105263157895,4.300928592681885,0.0108773578386165,44.79,2.128201484680176,0.0988847611784935,,,,,,,1.083117127418518,,,
dnn,sam,cifar100,10,all,3,44.79,2.091458559036255,0.0630494239032268,4.697368421052631,4.2935943603515625,0.0113008240951715,44.79,2.128201484680176,0.0988847611784935,,,,,,,1.083117127418518,,,
dnn,sam,cifar100,10,all,4,44.79,2.091458559036255,0.0630494239032268,4.573157894736842,4.307804584503174,0.0111905996462232,44.79,2.128201484680176,0.0988847611784935,,,,,,,1.083117127418518,,,
dnn,sam,cifar100,10,all,5,44.79,2.091458559036255,0.0630494239032268,4.365263157894737,4.327644348144531,0.0116036674568527,44.79,2.128201484680176,0.0988847611784935,,,,,,,1.083117127418518,,,
dnn,sam,cifar100,10,all,1,45.65,2.0756797790527344,0.0592538233995437,5.321052631578947,4.279092311859131,0.0058931253965551,45.65,2.123053789138794,0.1065827506065368,,,,,,,1.1109068393707275,,,
dnn,sam,cifar100,10,all,2,45.65,2.0756797790527344,0.0592538233995437,5.202105263157895,4.294608116149902,0.006273857809015,45.65,2.123053789138794,0.1065827506065368,,,,,,,1.1109068393707275,,,
dnn,sam,cifar100,10,all,3,45.65,2.0756797790527344,0.0592538233995437,5.269473684210527,4.288666248321533,0.0061842007178225,45.65,2.123053789138794,0.1065827506065368,,,,,,,1.1109068393707275,,,
dnn,sam,cifar100,10,all,4,45.65,2.0756797790527344,0.0592538233995437,5.123157894736842,4.302089691162109,0.0066040950176551,45.65,2.123053789138794,0.1065827506065368,,,,,,,1.1109068393707275,,,
dnn,sam,cifar100,10,all,5,45.65,2.0756797790527344,0.0592538233995437,4.987368421052631,4.322304725646973,0.0062981936093223,45.65,2.123053789138794,0.1065827506065368,,,,,,,1.1109068393707275,,,
dnn,sam,cifar100,10,all,1,46.1,2.101375102996826,0.0720888429686427,5.377368421052632,4.264237403869629,0.0132731119500767,46.1,2.143333911895752,0.1133442649140954,,,,,,,1.0945595502853394,,,
dnn,sam,cifar100,10,all,2,46.1,2.101375102996826,0.0720888429686427,5.229473684210526,4.28057861328125,0.0128012325461561,46.1,2.143333911895752,0.1133442649140954,,,,,,,1.0945595502853394,,,
dnn,sam,cifar100,10,all,3,46.1,2.101375102996826,0.0720888429686427,5.365263157894737,4.271683692932129,0.011964406324923,46.1,2.143333911895752,0.1133442649140954,,,,,,,1.0945595502853394,,,
dnn,sam,cifar100,10,all,4,46.1,2.101375102996826,0.0720888429686427,5.258421052631579,4.286882400512695,0.012103127875277,46.1,2.143333911895752,0.1133442649140954,,,,,,,1.0945595502853394,,,
dnn,sam,cifar100,10,all,5,46.1,2.101375102996826,0.0720888429686427,5.086315789473684,4.308408260345459,0.0118013064978742,46.1,2.143333911895752,0.1133442649140954,,,,,,,1.0945595502853394,,,
swag,sgd,cifar100,10,all,1,43.52,2.168017864227295,0.0473814356505871,4.511052631578948,4.279049396514893,0.0428395136837896,43.52,2.226893186569214,0.0937493496850133,43.51,2.161842913614912,0.0430094890290064,43.52,2.2283549754161696,0.0976585207452045,1.3608663082122805,4.50421052631579,4.279989087027494,0.042851552241985
swag,sgd,cifar100,10,all,2,43.52,2.168017864227295,0.0473814356505871,4.386315789473684,4.301182270050049,0.0441979026963836,43.52,2.226893186569214,0.0937493496850133,43.51,2.161842913614912,0.0430094890290064,43.52,2.2283549754161696,0.0976585207452045,1.3608663082122805,4.372631578947368,4.301981995075362,0.0442524033549826
